06-11 14:11:24 INFO     [exp] seed None: |twonorm-spal-zhan-alipy-zhan-zhan-RS_noFix_scale Start|||||
06-11 14:12:35 INFO     [init] seed None: |0|20|0.9608108108108108|0.002|
06-11 14:15:44 INFO     [update] seed None: |0|21|0.954|0.008|189.07993292808533
06-11 14:18:57 INFO     [update] seed None: |0|22|0.960|0.013|192.05558609962463
06-11 14:22:13 INFO     [update] seed None: |0|23|0.957|0.008|195.92322635650635
06-11 14:25:27 INFO     [update] seed None: |0|24|0.957|0.014|193.63787317276
06-11 14:28:44 INFO     [update] seed None: |0|25|0.958|0.012|195.93925094604492
06-11 14:31:58 INFO     [update] seed None: |0|26|0.963|0.013|193.80821871757507
06-11 14:35:13 INFO     [update] seed None: |0|27|0.965|0.007|194.36103320121765
06-11 14:38:25 INFO     [update] seed None: |0|28|0.967|0.028|191.5784342288971
