06-10 23:53:46 INFO     [exp] seed None: |ringnorm-infodiv-zhan-eer-zhan-zhan-RS_noFix_scale Start|||||
06-10 23:57:59 INFO     [exp] seed None: |ringnorm-infodiv-zhan-eer-zhan-zhan-RS_noFix_scale Start|||||
06-11 00:02:12 INFO     [exp] seed None: |ringnorm-infodiv-zhan-eer-zhan-zhan-RS_noFix_scale Start|||||
