05-15 02:24|0|20|0.8865248226950354|0.003||
|0|21|0.8652482269503546|0.003|0.0|
|0|22|0.8723404255319149|0.003|0.001|
|0|23|0.8652482269503546|0.003|0.0|
|0|24|0.8723404255319149|0.003|0.0|
|0|25|0.8723404255319149|0.003|0.001|
|0|26|0.8723404255319149|0.003|0.001|
|0|27|0.8723404255319149|0.003|0.001|
|0|28|0.8723404255319149|0.003|0.001|
|0|29|0.8581560283687943|0.003|0.001|
|0|30|0.8581560283687943|0.003|0.001|
|0|31|0.8581560283687943|0.003|0.001|
|0|32|0.8723404255319149|0.003|0.001|
|0|33|0.8723404255319149|0.003|0.001|
|0|34|0.851063829787234|0.003|0.001|
|0|35|0.851063829787234|0.003|0.001|
|0|36|0.851063829787234|0.003|0.001|
|0|37|0.8581560283687943|0.003|0.001|
|0|38|0.8581560283687943|0.003|0.001|
|0|39|0.8581560283687943|0.003|0.001|
|0|40|0.8581560283687943|0.004|0.001|
|0|41|0.8652482269503546|0.004|0.001|
|0|42|0.8652482269503546|0.004|0.001|
|0|43|0.8652482269503546|0.004|0.001|
|0|44|0.8652482269503546|0.004|0.001|
|0|45|0.8652482269503546|0.004|0.001|
|0|46|0.8581560283687943|0.004|0.001|
|0|47|0.8581560283687943|0.004|0.001|
|0|48|0.8581560283687943|0.004|0.001|
|0|49|0.8652482269503546|0.004|0.001|
|0|50|0.8652482269503546|0.004|0.001|
|0|51|0.8723404255319149|0.004|0.001|
|0|52|0.8723404255319149|0.004|0.001|
|0|53|0.8723404255319149|0.004|0.001|
|0|54|0.8723404255319149|0.004|0.001|
|0|55|0.8581560283687943|0.004|0.001|
|0|56|0.8652482269503546|0.004|0.001|
|0|57|0.8652482269503546|0.004|0.001|
|0|58|0.8652482269503546|0.004|0.001|
|0|59|0.8652482269503546|0.004|0.001|
|0|60|0.8652482269503546|0.004|0.001|
|0|61|0.8652482269503546|0.004|0.001|
|0|62|0.8652482269503546|0.004|0.001|
|0|63|0.8652482269503546|0.004|0.001|
|0|64|0.8652482269503546|0.004|0.001|
|0|65|0.8652482269503546|0.004|0.001|
|0|66|0.8652482269503546|0.004|0.001|
|0|67|0.8652482269503546|0.004|0.001|
|0|68|0.8652482269503546|0.004|0.001|
|0|69|0.8652482269503546|0.004|0.001|
|0|70|0.8652482269503546|0.004|0.001|
|0|71|0.8652482269503546|0.004|0.001|
|0|72|0.8652482269503546|0.004|0.001|
|0|73|0.8652482269503546|0.004|0.001|
|0|74|0.8652482269503546|0.004|0.001|
|0|75|0.8652482269503546|0.004|0.001|
|0|76|0.8581560283687943|0.004|0.001|
|0|77|0.8581560283687943|0.004|0.001|
|0|78|0.8581560283687943|0.004|0.001|
|0|79|0.8581560283687943|0.004|0.001|
|0|80|0.8581560283687943|0.004|0.001|
|0|81|0.8581560283687943|0.004|0.001|
|0|82|0.8581560283687943|0.004|0.001|
|0|83|0.8652482269503546|0.004|0.001|
|0|84|0.8652482269503546|0.004|0.001|
|0|85|0.8652482269503546|0.004|0.001|
|0|86|0.8652482269503546|0.004|0.001|
|0|87|0.8652482269503546|0.004|0.001|
|0|88|0.8652482269503546|0.004|0.001|
|0|89|0.8652482269503546|0.004|0.001|
|0|90|0.8723404255319149|0.004|0.001|
|0|91|0.8723404255319149|0.004|0.001|
|0|92|0.8723404255319149|0.004|0.001|
|0|93|0.8652482269503546|0.004|0.001|
|0|94|0.8723404255319149|0.004|0.001|
|0|95|0.9078014184397164|0.004|0.001|
|0|96|0.9078014184397164|0.004|0.001|
|0|97|0.9078014184397164|0.004|0.001|
|0|98|0.9078014184397164|0.004|0.001|
|0|99|0.900709219858156|0.004|0.001|
|0|100|0.900709219858156|0.004|0.001|
|0|101|0.900709219858156|0.004|0.001|
|0|102|0.900709219858156|0.004|0.001|
|0|103|0.900709219858156|0.004|0.001|
|0|104|0.900709219858156|0.004|0.001|
|0|105|0.900709219858156|0.004|0.001|
|0|106|0.900709219858156|0.004|0.001|
|0|107|0.9078014184397164|0.004|0.001|
|0|108|0.9078014184397164|0.004|0.001|
|0|109|0.9078014184397164|0.004|0.001|
|0|110|0.9078014184397164|0.004|0.001|
|0|111|0.9078014184397164|0.004|0.001|
|0|112|0.9078014184397164|0.005|0.002|
|0|113|0.9078014184397164|0.004|0.002|
|0|114|0.9078014184397164|0.004|0.002|
|0|115|0.9148936170212766|0.004|0.002|
|0|116|0.9148936170212766|0.004|0.002|
|0|117|0.9361702127659576|0.005|0.002|
|0|118|0.9361702127659576|0.005|0.002|
|0|119|0.950354609929078|0.005|0.002|
|0|120|0.950354609929078|0.004|0.002|
|0|121|0.950354609929078|0.004|0.002|
|0|122|0.950354609929078|0.004|0.002|
|0|123|0.950354609929078|0.004|0.002|
|0|124|0.950354609929078|0.004|0.002|
|0|125|0.950354609929078|0.004|0.002|
|0|126|0.950354609929078|0.005|0.002|
|0|127|0.950354609929078|0.004|0.002|
|0|128|0.950354609929078|0.005|0.002|
|0|129|0.950354609929078|0.004|0.002|
|0|130|0.950354609929078|0.005|0.002|
|0|131|0.9432624113475178|0.005|0.002|
|0|132|0.950354609929078|0.004|0.002|
|0|133|0.950354609929078|0.004|0.002|
|0|134|0.950354609929078|0.004|0.002|
|0|135|0.9432624113475178|0.005|0.002|
|0|136|0.9432624113475178|0.004|0.002|
|0|137|0.9432624113475178|0.004|0.002|
|0|138|0.9432624113475178|0.005|0.002|
|0|139|0.9432624113475178|0.004|0.002|
|0|140|0.9432624113475178|0.005|0.002|
|0|141|0.9432624113475178|0.005|0.002|
|0|142|0.9432624113475178|0.004|0.002|
|0|143|0.9432624113475178|0.004|0.002|
|0|144|0.950354609929078|0.004|0.002|
|0|145|0.950354609929078|0.005|0.002|
|0|146|0.9574468085106383|0.005|0.002|
|0|147|0.9574468085106383|0.005|0.002|
|0|148|0.9574468085106383|0.005|0.002|
|0|149|0.9574468085106383|0.005|0.002|
|0|150|0.9574468085106383|0.005|0.002|
|0|151|0.9574468085106383|0.005|0.002|
|0|152|0.9574468085106383|0.005|0.002|
|0|153|0.9574468085106383|0.005|0.002|
|0|154|0.9574468085106383|0.005|0.002|
|0|155|0.9574468085106383|0.004|0.002|
|0|156|0.9574468085106383|0.005|0.002|
|0|157|0.9574468085106383|0.004|0.002|
|0|158|0.9574468085106383|0.004|0.002|
|0|159|0.9574468085106383|0.004|0.002|
|0|160|0.9574468085106383|0.005|0.002|
|0|161|0.9574468085106383|0.005|0.002|
|0|162|0.9574468085106383|0.005|0.002|
|0|163|0.9574468085106383|0.005|0.002|
|0|164|0.9574468085106383|0.005|0.002|
|0|165|0.9574468085106383|0.005|0.002|
|0|166|0.9574468085106383|0.005|0.002|
|0|167|0.9574468085106383|0.005|0.002|
|0|168|0.950354609929078|0.005|0.002|
|0|169|0.950354609929078|0.005|0.002|
|0|170|0.950354609929078|0.005|0.002|
|0|171|0.950354609929078|0.005|0.002|
|0|172|0.950354609929078|0.005|0.002|
|0|173|0.950354609929078|0.005|0.002|
|0|174|0.950354609929078|0.005|0.002|
|0|175|0.950354609929078|0.005|0.002|
|0|176|0.950354609929078|0.004|0.002|
|0|177|0.950354609929078|0.005|0.002|
|0|178|0.950354609929078|0.005|0.002|
|0|179|0.950354609929078|0.004|0.002|
|0|180|0.950354609929078|0.005|0.002|
|0|181|0.950354609929078|0.005|0.002|
|0|182|0.950354609929078|0.005|0.002|
|0|183|0.950354609929078|0.005|0.002|
|0|184|0.950354609929078|0.005|0.002|
|0|185|0.950354609929078|0.005|0.002|
|0|186|0.950354609929078|0.005|0.002|
|0|187|0.950354609929078|0.005|0.002|
|0|188|0.950354609929078|0.004|0.002|
|0|189|0.950354609929078|0.005|0.002|
|0|190|0.950354609929078|0.005|0.002|
|0|191|0.9574468085106383|0.005|0.002|
|0|192|0.9574468085106383|0.005|0.002|
|0|193|0.9574468085106383|0.005|0.002|
|0|194|0.9574468085106383|0.005|0.002|
|0|195|0.9574468085106383|0.005|0.002|
|0|196|0.9574468085106383|0.005|0.002|
|0|197|0.9574468085106383|0.005|0.002|
|0|198|0.9574468085106383|0.005|0.002|
|0|199|0.9574468085106383|0.005|0.002|
|0|200|0.9574468085106383|0.005|0.002|
|0|201|0.9574468085106383|0.005|0.002|
|0|202|0.9574468085106383|0.005|0.002|
|0|203|0.9574468085106383|0.005|0.002|
|0|204|0.9574468085106383|0.004|0.002|
|0|205|0.9574468085106383|0.005|0.002|
|0|206|0.9574468085106383|0.005|0.002|
|0|207|0.9574468085106383|0.005|0.002|
|0|208|0.9574468085106383|0.005|0.002|
|0|209|0.9574468085106383|0.005|0.002|
|0|210|0.9574468085106383|0.005|0.002|
|1|20|0.6099290780141844|0.003||
|1|21|0.6099290780141844|0.003|0.0|
|1|22|0.6099290780141844|0.003|0.0|
|1|23|0.7092198581560284|0.003|0.0|
|1|24|0.75177304964539|0.003|0.0|
|1|25|0.6808510638297872|0.003|0.001|
|1|26|0.8156028368794326|0.003|0.001|
|1|27|0.8652482269503546|0.003|0.001|
|1|28|0.8723404255319149|0.003|0.001|
|1|29|0.900709219858156|0.003|0.001|
|1|30|0.8936170212765957|0.003|0.001|
|1|31|0.8936170212765957|0.003|0.001|
|1|32|0.8936170212765957|0.003|0.001|
|1|33|0.9148936170212766|0.003|0.001|
|1|34|0.8936170212765957|0.003|0.001|
|1|35|0.9078014184397164|0.003|0.001|
|1|36|0.9148936170212766|0.003|0.001|
|1|37|0.9219858156028368|0.003|0.001|
|1|38|0.9219858156028368|0.003|0.001|
|1|39|0.9219858156028368|0.003|0.001|
|1|40|0.9219858156028368|0.003|0.001|
|1|41|0.9290780141843972|0.003|0.001|
|1|42|0.9361702127659576|0.003|0.001|
|1|43|0.9361702127659576|0.003|0.001|
|1|44|0.9219858156028368|0.003|0.001|
|1|45|0.9361702127659576|0.003|0.001|
|1|46|0.9361702127659576|0.003|0.001|
|1|47|0.9432624113475178|0.003|0.001|
|1|48|0.9432624113475178|0.003|0.001|
|1|49|0.9361702127659576|0.003|0.001|
|1|50|0.9361702127659576|0.003|0.001|
|1|51|0.9432624113475178|0.003|0.001|
|1|52|0.9361702127659576|0.003|0.001|
|1|53|0.9432624113475178|0.003|0.001|
|1|54|0.9361702127659576|0.003|0.001|
|1|55|0.9361702127659576|0.003|0.001|
|1|56|0.9290780141843972|0.004|0.001|
|1|57|0.9361702127659576|0.003|0.001|
|1|58|0.9361702127659576|0.003|0.001|
|1|59|0.9361702127659576|0.003|0.001|
|1|60|0.9219858156028368|0.004|0.001|
|1|61|0.9361702127659576|0.004|0.001|
