res_expno,res_lbl_score,res_tst_score
0,0.99977,0.96379
1,0.99977,0.96279
2,0.99977,0.96312
3,0.99977,0.96303
4,0.99977,0.96614
5,0.99977,0.96064
6,0.99977,0.96504
7,0.99977,0.96687
8,0.99977,0.96532
9,0.99977,0.96461
10,0.99977,0.96382
11,0.99977,0.96284
12,0.99977,0.9662
13,0.99977,0.96561
14,0.99977,0.9661
