res_expno,res_lbl_score,res_tst_score
0,0.58721,0.5755
1,0.58591,0.54097
2,0.59097,0.57587
3,0.59516,0.56039
4,0.59481,0.58392
5,0.59332,0.54893
6,0.58624,0.57304
7,0.59267,0.51101
8,0.59526,0.56978
9,0.6083,0.56946
10,0.59361,0.542
11,0.59064,0.58468
12,0.58714,0.53639
13,0.57855,0.54677
14,0.58937,0.5764
