res_expno,res_lbl_score,res_tst_score
0,0.97309,0.9751
1,0.96767,0.97885
2,0.96483,0.98022
3,0.9674,0.97744
4,0.96523,0.98208
5,0.96611,0.98033
6,0.97537,0.97426
7,0.96499,0.98079
8,0.96402,0.97995
9,0.96644,0.97692
10,0.97052,0.97412
11,0.96936,0.97882
12,0.96526,0.97947
13,0.97234,0.97465
14,0.96668,0.98078
