res_expno,res_lbl_score,res_tst_score
0,0.55867,0.54866
1,0.56507,0.54923
2,0.55631,0.52924
3,0.5579,0.52184
4,0.53832,0.5081
5,0.56672,0.54546
6,0.5428,0.52965
7,0.55365,0.48943
8,0.56733,0.52452
9,0.5562,0.5389
10,0.55953,0.52514
11,0.56486,0.57461
12,0.54781,0.51055
13,0.56416,0.54906
14,0.55345,0.51846
