5|20|0.851063829787234|0.0012767314910888|
5|21|0.900709219858156|0.0009686946868896|0.0017025470733642
5|22|0.8794326241134752|0.0010099411010742|0.001781940460205
5|23|0.8936170212765957|0.0010051727294921|0.0018548965454101
5|24|0.9078014184397164|0.0010192394256591|0.0018427371978759
5|25|0.9148936170212766|0.000981330871582|0.0018870830535888
5|26|0.900709219858156|0.0010111331939697|0.0020086765289306
5|27|0.9148936170212766|0.0010063648223876|0.0020868778228759
5|28|0.9148936170212766|0.0010104179382324|0.0021531581878662
5|29|0.9219858156028368|0.001011848449707|0.0023493766784667
5|30|0.8723404255319149|0.0010271072387695|0.0022783279418945
5|31|0.8156028368794326|0.0010595321655273|0.0022985935211181
5|32|0.8581560283687943|0.0010058879852294|0.0023267269134521
5|33|0.9078014184397164|0.0010085105895996|0.0024333000183105
5|34|0.9148936170212766|0.0010209083557128|0.002392292022705
5|35|0.900709219858156|0.0010249614715576|0.0025160312652587
5|36|0.8936170212765957|0.0010817050933837|0.0028650760650634
5|37|0.900709219858156|0.0010371208190917|0.0029351711273193
5|38|0.9219858156028368|0.0011067390441894|0.0027034282684326
5|39|0.900709219858156|0.0010678768157958|0.0028471946716308
5|40|0.9219858156028368|0.0011043548583984|0.0028934478759765
5|41|0.9290780141843972|0.0010836124420166|0.0030195713043212
5|42|0.9148936170212766|0.0011069774627685|0.0029981136322021
5|43|0.9219858156028368|0.001110553741455|0.003056526184082
5|44|0.9219858156028368|0.0011272430419921|0.0032436847686767
5|45|0.9361702127659576|0.001105785369873|0.0030250549316406
5|46|0.9290780141843972|0.0011184215545654|0.0030782222747802
5|47|0.9290780141843972|0.0011565685272216|0.0032973289489746
5|48|0.9219858156028368|0.0011599063873291|0.0033731460571289
5|49|0.9219858156028368|0.0011458396911621|0.0033807754516601
5|50|0.9219858156028368|0.0011589527130126|0.0034928321838378
5|51|0.9290780141843972|0.001162052154541|0.0034465789794921
5|52|0.9361702127659576|0.0012035369873046|0.0034732818603515
5|53|0.9361702127659576|0.0011858940124511|0.0035140514373779
5|54|0.9219858156028368|0.001232624053955|0.0036242008209228
5|55|0.9290780141843972|0.0011963844299316|0.0038926601409912
5|56|0.9148936170212766|0.0012593269348144|0.0039324760437011
5|57|0.9148936170212766|0.0012128353118896|0.0037550926208496
5|58|0.9290780141843972|0.0012776851654052|0.0038015842437744
5|59|0.9078014184397164|0.0012297630310058|0.0036742687225341
5|60|0.9148936170212766|0.0013022422790527|0.0037686824798583
5|61|0.9148936170212766|0.0012538433074951|0.0038361549377441
5|62|0.9148936170212766|0.0013015270233154|0.0038783550262451
5|63|0.9148936170212766|0.0012826919555664|0.0041060447692871
5|64|0.9148936170212766|0.0012798309326171|0.0045945644378662
5|65|0.9219858156028368|0.0012862682342529|0.0043857097625732
5|66|0.9219858156028368|0.001305341720581|0.0041761398315429
5|67|0.9148936170212766|0.0013210773468017|0.0043678283691406
5|68|0.9219858156028368|0.0013182163238525|0.0043308734893798
5|69|0.9219858156028368|0.0013432502746582|0.0043458938598632
5|70|0.9148936170212766|0.0013439655303955|0.0045053958892822
5|71|0.9148936170212766|0.0013651847839355|0.0042719841003417
5|72|0.9078014184397164|0.001375675201416|0.0042884349822998
5|73|0.9078014184397164|0.0014071464538574|0.0045583248138427
5|74|0.9078014184397164|0.0013918876647949|0.0045204162597656
5|75|0.9078014184397164|0.0014097690582275|0.004422903060913
5|76|0.9148936170212766|0.0014400482177734|0.0046756267547607
5|77|0.9148936170212766|0.0014441013336181|0.0046939849853515
5|78|0.9148936170212766|0.0014722347259521|0.0048000812530517
5|79|0.9148936170212766|0.0014793872833251|0.0048158168792724
5|80|0.9148936170212766|0.0015397071838378|0.0054178237915039
5|81|0.9078014184397164|0.0014982223510742|0.0046863555908203
5|82|0.9078014184397164|0.0015251636505126|0.0048737525939941
5|83|0.9078014184397164|0.0015459060668945|0.0049874782562255
5|84|0.9078014184397164|0.0015981197357177|0.0046944618225097
5|85|0.9078014184397164|0.0020864009857177|0.0067098140716552
5|86|0.9078014184397164|0.0016038417816162|0.0051491260528564
5|87|0.9078014184397164|0.0016858577728271|0.0048627853393554
5|88|0.9078014184397164|0.0016646385192871|0.0051462650299072
5|89|0.9078014184397164|0.0016572475433349|0.0052971839904785
5|90|0.9078014184397164|0.0016791820526123|0.0050890445709228
5|91|0.9078014184397164|0.001706838607788|0.0054347515106201
5|92|0.9078014184397164|0.0017004013061523|0.0056416988372802
5|93|0.9078014184397164|0.0017273426055908|0.0054821968078613
5|94|0.9078014184397164|0.0017375946044921|0.0054669380187988
5|95|0.9078014184397164|0.0017437934875488|0.0055849552154541
5|96|0.9078014184397164|0.0017218589782714|0.0053365230560302
5|97|0.9078014184397164|0.0021586418151855|0.0056231021881103
5|98|0.9078014184397164|0.0017454624176025|0.0062909126281738
5|99|0.9078014184397164|0.0018231868743896|0.0054266452789306
5|100|0.9078014184397164|0.0018157958984375|0.0056784152984619
5|101|0.9078014184397164|0.0017981529235839|0.0054237842559814
5|102|0.9078014184397164|0.0018229484558105|0.0054831504821777
5|103|0.9078014184397164|0.001826524734497|0.0057880878448486
5|104|0.9078014184397164|0.0018291473388671|0.0057106018066406
5|105|0.9078014184397164|0.0018820762634277|0.0057706832885742
5|106|0.9078014184397164|0.0018422603607177|0.0057787895202636
5|107|0.9078014184397164|0.0018508434295654|0.005861759185791
5|108|0.9078014184397164|0.0018572807312011|0.005908727645874
5|109|0.9078014184397164|0.0018799304962158|0.0058541297912597
5|110|0.9078014184397164|0.001880407333374|0.0058662891387939
5|111|0.9078014184397164|0.0020325183868408|0.0066611766815185
5|112|0.9078014184397164|0.0018682479858398|0.0059545040130615
5|113|0.9078014184397164|0.0018856525421142|0.0057094097137451
5|114|0.9078014184397164|0.0019421577453613|0.005955696105957
5|115|0.9078014184397164|0.0019252300262451|0.0055952072143554
5|116|0.9078014184397164|0.0019257068634033|0.006011962890625
5|117|0.9078014184397164|0.0020527839660644|0.0061855316162109
5|118|0.9078014184397164|0.0019648075103759|0.0061285495758056
5|119|0.9078014184397164|0.0020751953125|0.0060958862304687
5|120|0.9078014184397164|0.0021021366119384|0.0061416625976562
5|121|0.9078014184397164|0.0019738674163818|0.0061037540435791
5|122|0.9078014184397164|0.002098798751831|0.0058822631835937
5|123|0.9078014184397164|0.0020673274993896|0.0065743923187255
5|124|0.9078014184397164|0.002054214477539|0.0061659812927246
5|125|0.9078014184397164|0.0021119117736816|0.0062015056610107
5|126|0.9078014184397164|0.0021462440490722|0.0060131549835205
5|127|0.9078014184397164|0.0021591186523437|0.005934715270996
5|128|0.9078014184397164|0.0020670890808105|0.0059740543365478
5|129|0.9078014184397164|0.0021700859069824|0.0062379837036132
5|130|0.9078014184397164|0.0021798610687255|0.0062057971954345
5|131|0.9078014184397164|0.002162218093872|0.0069513320922851
5|132|0.9078014184397164|0.0021641254425048|0.0063090324401855
5|133|0.9078014184397164|0.0021796226501464|0.006314992904663
5|134|0.9078014184397164|0.002213716506958|0.0063631534576416
