res_expno,res_lbl_score,res_tst_score
0,0.82096,0.8897
1,0.80407,0.8926
2,0.82058,0.89139
3,0.83061,0.89658
4,0.82726,0.88677
5,0.80709,0.89744
6,0.8159,0.89568
7,0.8183,0.89055
8,0.81374,0.8942
9,0.81929,0.8921
10,0.83315,0.89086
11,0.81535,0.89679
12,0.82361,0.89632
13,0.8046,0.89793
14,0.83729,0.89244
